step,pv,prompt_sha1,prompt_head,bf16_correct,nvfp4_correct,n,bf16_min_status,bf16_max_status,nvfp4_min_status,nvfp4_max_status,bf16_min_len,nvfp4_min_len
243,242,5f126789948e,Let $ABCDEF$ be a regular hexagon with side length 10 inscribed in a circle $\om,1,0,8,completed,completed,truncated_length,truncated_length,5555,6375
243,242,dbdc94ce1d2d,Let $a$ and $b$ be the roots of $k(x^2 - x) + x + 5 = 0.$  Let $k_1$ and $k_2$ b,2,0,8,completed,completed,completed,completed,2518,2002
243,242,e8951561e119,"Let $p_1, p_2, p_3, p_4$ be four distinct prime numbers, and let $1 = d_1 < d_2 ",0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,3836,4085
244,243,aa5c9de54853,Each block on the grid shown in the Figure is 1 unit by 1 unit.  Suppose we wish,1,0,8,completed,completed,completed,completed,1251,1355
244,243,b99cf20ff887,"Five bricklayers working together finish a job in $3$ hours. Working alone, each",1,0,8,completed,completed,completed,completed,1954,1828
244,243,aeb374309a2e,Five standard six-sided dice are rolled.  We are told there is no three-of-a-kin,1,0,8,completed,completed,completed,completed,5338,3741
244,243,10c6a1d632ed,"For real numbers $x$, let   $$P(x)=1+\cos(x)+i\sin(x)-\cos(2x)-i\sin(2x)+\cos(3x",0,0,8,completed,truncated_length,truncated_length,completed,4552,4478
244,243,d7bcca12e1f2,I have a bag with $6$ marbles numbered from $1$ to $6.$ Mathew has a bag with $1,4,1,8,completed,completed,completed,completed,3216,3348
244,243,bee92f548cf2,Parallelogram $ABCD$ is given such that $\angle ABC = 30^\circ$. Let $X$ be the ,7,0,8,completed,completed,completed,completed,2278,2983
244,243,729730417b9d,"There is a rectangular field that measures $20\,\text{m}$ by $15\,\text{m}$. Xia",6,0,8,truncated_length,completed,completed,completed,5503,5276
244,243,dbb81a32ba38,What is the smallest positive integer $n$ such that $2013^n$ ends in $001$? In o,4,2,8,truncated_length,completed,truncated_length,completed,3727,3377
245,244,78b74e5c8d34,A group of frogs (called an army) is living in a tree. A frog turns green when i,0,0,8,completed,completed,completed,completed,1379,1397
245,244,d93f4ce21601,"An ellipse has its foci at $(-1, -1)$ and $(-1, -3).$ Given that it passes throu",0,0,8,completed,completed,completed,completed,1924,2163
245,244,9a1b6cccaf21,Find all positive integers $n$ for which the largest prime divisor of $n^2 + 3$ ,0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,4769,4788
245,244,50a1ee1712ee,Find the sum of the values of $x$ such that $\cos^3 3x+ \cos^3 5x = 8 \cos^3 4x ,0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,4627,4116
245,244,c99fa5b5a1bd,"Let $A_{n}=\{1,2, \ldots, n\}$, where $n \geq 3$. Let $\mathcal{F}$ be the famil",4,1,8,completed,completed,completed,completed,2890,4094
245,244,e502443f7148,Let $f$ be a polynomial. We say that a complex number $p$ is a double attractor ,5,1,8,truncated_length,completed,truncated_length,completed,4050,4259
245,244,e2bad1ccd1ea,Suppose a square piece of paper is folded in half vertically. The folded paper i,0,0,8,completed,completed,completed,completed,6966,3306
245,244,9a06730942c5,"The first six rows of Pascal's triangle are shown below, beginning with row zero",1,0,8,completed,completed,completed,completed,1665,1552
246,245,af635fc82f64,A circle with center $O$ is tangent to the coordinate axes and to the hypotenuse,3,0,8,completed,completed,completed,truncated_length,4487,4127
246,245,60575bfad426,"If the consecutive integers from $50$ to $1$ were written as $$5049484746...,$$ ",4,1,8,completed,completed,completed,completed,2429,1370
246,245,728048e8859e,"Let $x_n = 2^{2^n} + 1$ and let $m$ be the least common multiple of $x_2, x_3, \",6,7,8,truncated_length,completed,completed,completed,4684,3566
246,245,ccc5a780ede1,"Replace the letters $a$, $b$, $c$ and $d$ in the following expression with the n",1,0,8,completed,completed,truncated_length,truncated_length,4070,4236
246,245,f17e86a0909a,"Square $ABCD$ has side length $13$, and points $E$ and $F$ are exterior to the s",0,0,8,completed,truncated_length,completed,truncated_length,4003,3352
246,245,f0d66880c041,"Steve wrote the digits $1$, $2$, $3$, $4$, and $5$ in order repeatedly from left",0,0,8,truncated_length,completed,truncated_length,completed,5742,6435
246,245,e2bcc4743f87,The figure below is used to fold into a pyramid and consists of four equilateral,0,0,8,completed,completed,completed,completed,4322,1076
246,245,c2a9727d6327,"Three of the edges of a cube are $\overline{AB}, \overline{BC},$ and $\overline{",0,0,8,truncated_length,completed,completed,truncated_length,4930,3935
247,246,8d45ca31b877,"A $2\times3$ rectangle has vertices at $(0,0)$, $(2,0)$, $(0,3)$, and $(2,3)$. I",0,0,8,completed,completed,completed,completed,3940,4099
247,246,5aa879f37ee5,"A word is an ordered, non-empty sequence of letters, such as $word$ or $wrod$. H",2,3,8,completed,completed,completed,completed,2283,2177
247,246,559bd43d0079,"At the beginning of a game, the numbers $1, 2, \ldots, 2004$ are written on a de",5,2,8,truncated_length,completed,completed,completed,5505,4350
247,246,f6c210b7d4da,Find the number of integers $a$ with $1 \le a \le 2012$ for which there exist no,0,0,8,truncated_length,truncated_length,completed,truncated_length,4733,4958
247,246,33c470c34e55,Find the sum of the decimal digits of the number \[ 5\sum_{k=1}^{99} k(k + 1)(k^,0,0,8,truncated_length,completed,completed,completed,4020,3774
247,246,49d56386dfaf,"For a positive integer $n$, let $a_n$ be the integer consisting of $n$ digits of",0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,4506,4851
247,246,fccff7cd12b4,"Trapezoid \(ABCD\) has \(AD \parallel BC\), \(BD = 1\), \(\angle DBA = 23^\circ\",0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,5762,6168
247,246,65b2e6ca931e,"You are standing on one of the faces of a cube. Each turn, you randomly choose a",0,0,8,completed,truncated_length,truncated_length,completed,3130,4823
248,247,3d92aab47010,A grasshopper jumps either $364$ or $715$ units on the real number line. If it s,1,1,8,completed,completed,truncated_length,completed,1788,4635
248,247,77a2032d94cc,"In $\triangle ABC$, $\angle ABC = 75^\circ$ and $\angle BAC$ is obtuse. Points $",2,1,8,completed,completed,completed,completed,5339,3321
248,247,bcd80f237e5f,"Let $ABC$ be an isosceles triangle with $AC=BC$, let $M$ be the midpoint of its ",0,0,8,truncated_length,completed,truncated_length,truncated_length,5374,4981
248,247,201a912de7d6,"Let $a_1,$ $a_2,$ $\dots,$ $a_{2018}$ be the roots of the polynomial \[x^{2018} ",5,3,8,truncated_length,completed,completed,completed,4716,1894
248,247,8ff09dd311b9,"There are $522$ people at a beach, each of whom owns a cat, a dog, both, or neit",7,6,8,truncated_length,completed,completed,completed,4201,1613
248,247,a2bfc8a6dc64,There are exactly two four-digit numbers that are multiples of three. These numb,0,0,8,completed,completed,completed,completed,2673,2495
248,247,422dc5aca5c5,"Triangle $ABC$ is inscribed in circle $\omega$ with $AB = 5$, $BC = 7$, and $AC ",0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,5409,4927
248,247,acdf1688db5d,What is the remainder when $1492\cdot 1999$ is divided by $500$?  Remember to pu,8,6,8,completed,completed,completed,completed,1309,1005
249,248,405df6885104,"A four-digit number $n$ is said to be ""literally 1434"" if, when every digit is r",1,0,8,completed,completed,completed,completed,2354,3161
249,248,801aaf6d3978,"A number is chosen at random from among the first 100 positive integers, and a p",0,0,8,completed,truncated_length,completed,completed,4086,5879
249,248,8eadadba63b4,A set of tiles numbered $1$ through $100$ is modified repeatedly by the followin,0,0,8,completed,completed,completed,completed,3623,4258
249,248,6a2f48d5cdb7,"Define a sequence $\{a_n\}_{n \geq 1}$ recursively by $a_1=1$, $a_2=2$, and for ",2,0,8,truncated_length,completed,truncated_length,truncated_length,4534,4966
249,248,c5fce932d2e0,Find the least positive four-digit solution to the following system of congruenc,7,0,8,completed,completed,completed,completed,3520,3120
249,248,b995d22a02f6,"There are $7$ balls in a jar, numbered from $1$ to $7$, inclusive. First, Richar",1,0,8,completed,completed,completed,completed,3421,3008
249,248,b424708c6f02,Two circles with radii 1 and 2 touch each other and a line as shown in the figur,6,3,8,completed,completed,truncated_length,completed,3953,4981
249,248,35bb4bcd8c5e,\[ \int_{-10}^{10} \left| 4 - \left| 3 - \left| 2 - \left| 1 - |x| \right| \righ,1,0,8,truncated_length,completed,truncated_length,truncated_length,4430,4318
250,249,b1c02167d3b7,A rectangular board of $8$ columns has squares numbered beginning in the upper l,2,0,8,completed,completed,completed,completed,2673,3094
250,249,b7f831df62a9,Find the largest negative integer $x$ which satisfies the congruence $34x+6\equi,3,2,8,completed,completed,completed,completed,1543,1602
250,249,4b8a8f617aae,"Find the number of ordered triplets $(a, b, c)$ of positive integers such that $",5,1,8,completed,completed,completed,completed,2080,3169
250,249,0330821a966e,Given a rectangle \(R_1\) with one side measuring \(2\) inches and an area of \(,0,0,8,completed,completed,completed,completed,1681,1438
250,249,41b3b23d3f4c,Let $\triangle ABC$ be a triangle with circumcenter $O$ and orthocenter $H$. Let,0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,5749,5592
250,249,1d750613f28d,Let there be 50 natural numbers $a_i$ such that $0 < a_1 < a_2 < \ldots < a_{50},8,2,8,completed,completed,completed,completed,2263,948
250,249,a26bdd4c8ef4,The interior of a quadrilateral is bounded by the graphs of \((x+ay)^2 = 4a^2\) ,1,1,8,truncated_length,completed,truncated_length,completed,4304,4574
250,249,fb9583aad807,We say that a real number $V$ is good if there exist two closed convex subsets $,0,0,8,completed,completed,completed,completed,5439,2739
251,250,2af79b31f08d,"$(a_n)_{n = 1}^\infty$ is defined on real numbers with $a_n \neq 0$, $a_n a_{n +",2,0,8,truncated_length,completed,completed,completed,4550,4124
251,250,16851425e8aa,Calculate the difference between the number of hours in $10$ years and the numbe,0,0,8,completed,completed,completed,completed,547,790
251,250,979576ffa65e,In how many ways can $345$ be written as the sum of an increasing sequence of tw,2,0,8,completed,completed,completed,truncated_length,3508,3415
251,250,210e2fd30c8f,"Jimmy invites Kima, Lester, Marlo, Namond, and Omar to dinner. There are nine ch",3,0,8,completed,completed,truncated_length,completed,2936,7428
251,250,74857c27cd68,Jo adds up all the positive integers from 1 to 100. Kate does a similar thing wi,0,0,8,completed,completed,completed,completed,3133,2030
251,250,c75135ee26cc,"Let $ABCD$ be a cyclic quadrilateral with $|AB|=26$, $|BC|=10$, $m(\widehat{ABD}",0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,4861,5254
251,250,dc3284b529b9,The Matini company released a special album with the flags of the $12$ countries,4,1,8,completed,completed,completed,completed,5279,5130
251,250,c1faef381df7,The energy stored by any pair of positive charges is inversely proportional to t,1,0,8,completed,completed,completed,completed,2642,2106
252,251,33a9094de36f,Circle $\omega$ has radius 5 and is centered at $O$. Point $A$ lies outside $\om,3,0,8,truncated_length,completed,completed,truncated_length,6527,1798
252,251,d5d61eb6691d,"Determine the sum of all possible positive integers $n$, such that the product o",1,1,8,truncated_length,completed,completed,completed,4053,3888
252,251,84020da142e1,"Given a positive integer $n\,$, let $p(n)\,$ be the product of the non-zero digi",2,0,8,truncated_length,completed,truncated_length,truncated_length,5764,6202
252,251,1848c575987c,In a certain city the rate of taxation is the following: $x\%$ tax is collected ,0,0,8,completed,completed,completed,completed,1306,1208
252,251,c27b04498d4f,"In the figure below, all corner angles are right angles and each number represen",0,0,8,completed,completed,completed,completed,2912,2834
252,251,4afa73e76379,"In the following diagram, a semicircle is folded along a chord $AN$ and intersec",1,0,8,truncated_length,completed,truncated_length,truncated_length,5230,5837
252,251,f154f8ee767b,"Let $\triangle ABC$ have $AB = 15$, $AC = 20$, and $BC = 21$. Suppose $\omega$ i",0,0,8,completed,truncated_length,truncated_length,truncated_length,4563,5806
252,251,8f6052d9d7e0,Let $\{g_i\}_{i=0}^{\infty}$ be a sequence of positive integers such that $g_0=g,0,0,8,truncated_length,truncated_length,completed,truncated_length,3829,4095
253,252,8465a82c096c,"Every positive integer is marked with a number from the set $\{0,1,2\}$, accordi",0,0,8,truncated_length,completed,completed,completed,5503,4166
253,252,953cd12d2559,Find the least six-digit palindrome that is a multiple of $45$. Note that a pali,2,0,8,truncated_length,completed,completed,truncated_length,3649,2269
253,252,7a572b6ef6a7,"In triangle $ABC$, where $AB = 28$, $AC = 36$, and $BC = 32$, let $D$ be the poi",0,0,8,truncated_length,truncated_length,truncated_length,truncated_length,4984,4929
253,252,82e66da1b131,Let \(ABCD\) be a rectangle and let \(\overline{DM}\) be a segment perpendicular,2,1,8,truncated_length,completed,truncated_length,completed,4358,4239
253,252,bb947db28373,"Points $A$, $B$, $C$, and $T$ are in space such that each of $\overline{TA}$, $\",3,0,8,completed,completed,completed,completed,3008,2857
253,252,f08dd8d005ac,"Three fair dice are tossed at random (i.e., all faces have the same probability ",0,0,8,completed,completed,completed,completed,2098,2708
253,252,faaa1c691b64,What is the smallest positive four-digit integer equivalent to 6 mod 7?  Remembe,4,0,8,completed,completed,completed,completed,794,860
253,252,85c01eccb36d,What is the sum of the real roots of the equation \(4x^4 - 3x^2 + 7x - 3 = 0\)? ,1,0,8,truncated_length,completed,completed,truncated_length,5506,3701
254,253,5d07c268011f,"A quadratic polynomial $f(x)$ is called sparse if its degree is exactly 2 , if i",0,0,8,completed,truncated_length,truncated_length,truncated_length,4993,5820
254,253,ab6b0c166b83,Determine all real solutions of the equation: \[ \frac{x^{2}}{x-1} + \sqrt{x-1} ,2,2,8,truncated_length,completed,truncated_length,truncated_length,4049,4145
254,253,c16a81e98ec7,Emily draws six dots on a piece of paper such that no three lie on a straight li,1,1,8,completed,completed,completed,completed,3050,1934
254,253,5a9ad599ee04,For how many values of $k$ is $12^{12}$ the least common multiple of the positiv,4,4,8,completed,completed,completed,completed,2507,2844
254,253,c0bd952179a6,"How many of the natural numbers from 1 to 600, inclusive, contain the digit 5 at",5,0,8,completed,completed,completed,completed,3219,1778
254,253,cea567be2d14,In $\triangle ABC$ the median from $A$ is given perpendicular to the median from,1,0,8,truncated_length,completed,completed,truncated_length,4457,4439
